,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place
94,2017-08-27 08:55:09+00:00,901729789291225088,"RT @wxcharts: Still to come in 60 hours. #Harvey 

https://t.co/8PsFhcJ2Cc https://t.co/3lp9WWDMC0","RT @wxcharts: Still to come in 60 hours. #Harvey 

wxcharts.eu/?model=nam_3km… https://t.co/3lp9WWDMC0",Douglas_Nilsson,0,6,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOSuJcXUAI1KAM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOSuJcXUAI1KAM?format=jpg&name=orig', altText=None)]",,
95,2017-08-27 09:00:02+00:00,901731017358139392,Texas storm chasers captured the moment Hurricane Harvey collided with Corpus Christi early Saturday morning. -- https://t.co/7Rd1WL8KLW https://t.co/0N6fWX256U,Texas storm chasers captured the moment Hurricane Harvey collided with Corpus Christi early Saturday morning. -- bit.ly/2weNpyS https://t.co/0N6fWX256U,KTULNews,0,4,7,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIMold4UEAA4JGm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIMold4UEAA4JGm?format=jpg&name=orig', altText=None)]",,
96,2017-08-27 09:09:53+00:00,901733497991303168,RT @statesman: Watch: Shoal Creek rising downtown as rain from #HurricaneHarvey hits Austin https://t.co/uazzjCrTgA https://t.co/NyHSbjkitz,RT @statesman: Watch: Shoal Creek rising downtown as rain from #HurricaneHarvey hits Austin atxne.ws/2wSh4jq https://t.co/NyHSbjkitz,WUConsulting,0,10,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOZbTAXcAEYOFX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOZbTAXcAEYOFX?format=jpg&name=orig', altText=None)]",,
97,2017-08-27 09:13:09+00:00,901734319617478656,Houston Flood Photos &amp; Video From Hurricane Harvey https://t.co/XoUpZsm9md  #Nationalist https://t.co/CEI41nvVHq,Houston Flood Photos &amp; Video From Hurricane Harvey heavy.com/news/2017/08/h…  #Nationalist https://t.co/CEI41nvVHq,scarlettsoraya1,0,0,0,0,,['Nationalist'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOalMjVwAAI1K2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOalMjVwAAI1K2?format=jpg&name=orig', altText=None)]",,
98,2017-08-27 09:28:38+00:00,901738214456606720,WATCH: Tornado Spawned from Tropical Storm Harvey Strikes NW Houston https://t.co/YkantGoBX6 #Patriot https://t.co/Z0EJyjxZ9X,WATCH: Tornado Spawned from Tropical Storm Harvey Strikes NW Houston breitbart.com/texas/2017/08/… #Patriot https://t.co/Z0EJyjxZ9X,yessicardila1,0,0,0,0,,['Patriot'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOeIFYUwAEKEzX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOeIFYUwAEKEzX?format=jpg&name=orig', altText=None)]",,
99,2017-08-27 09:42:36+00:00,901741728520130560,"RT @Newsweek_INT: Hurricane Harvey, Day 3 live—alerts, pictures and updates https://t.co/zVtSxiBqx8 https://t.co/qKhDiyZzw0","RT @Newsweek_INT: Hurricane Harvey, Day 3 live—alerts, pictures and updates bit.ly/2ggfbXC https://t.co/qKhDiyZzw0",Steven_Onyea,0,1,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOgk1XUEAEo2vv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOgk1XUEAEo2vv?format=jpg&name=orig', altText=None)]",,
100,2017-08-27 09:43:51+00:00,901742043327860737,"Harvey turns deadly, lashing Texas with torrential rain #HurricaneHarvey #Texas https://t.co/xiYsyR4JQq https://t.co/CZpVmm1QLx","Harvey turns deadly, lashing Texas with torrential rain #HurricaneHarvey #Texas goo.gl/4HVZUf https://t.co/CZpVmm1QLx",newsonepk,0,0,5,0,,"['HurricaneHarvey', 'Texas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIOhS5JXkAE7Ptu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOhS5JXkAE7Ptu?format=jpg&name=orig', altText=None)]",,
101,2017-08-27 09:48:56+00:00,901743324620402688,"Harvey, now a tropical storm is going nowwhere. Low to remain over Texas for much of this week. https://t.co/SxDbP8gYGK","Harvey, now a tropical storm is going nowwhere. Low to remain over Texas for much of this week. https://t.co/SxDbP8gYGK",EdMatthews2,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOixdYUEAAGBWi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOixdYUEAAGBWi?format=jpg&name=orig', altText=None)]",,
102,2017-08-27 10:03:45+00:00,901747052752674817,"Harvey creates havoc in United States, kills two https://t.co/T8f5B3ByBA https://t.co/7K6FmEbyJN","Harvey creates havoc in United States, kills two ndtv.com/world-news/har… https://t.co/7K6FmEbyJN",ndtv,2,7,29,2,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOmIBTVAAA08Tn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOmIBTVAAA08Tn?format=jpg&name=orig', altText=None)]",,
103,2017-08-27 10:04:05+00:00,901747137674977282,Local Search and Rescue Crew to Help With Harvey https://t.co/lQTezez3US https://t.co/0PbrxUuZvk,Local Search and Rescue Crew to Help With Harvey rightrelevance.com/search/article… https://t.co/0PbrxUuZvk,SanDiegoRR,0,0,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOmPd0UEAACpSd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOmPd0UEAACpSd?format=jpg&name=orig', altText=None)]",,
104,2017-08-27 10:23:40+00:00,901752063100637184,"Big harvey :D 
@ArdaganBao wearing harvey :3 https://t.co/yVU7wZzmHM","Big harvey :D 
@ArdaganBao wearing harvey :3 https://t.co/yVU7wZzmHM",TwdHarvey,0,1,3,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOqPiZXYAABCDH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOqPiZXYAABCDH?format=jpg&name=orig', altText=None)]",,
105,2017-08-27 10:33:08+00:00,901754445876387841,RT @SPACEdotcom: This is Hurricane #Harvey from space. https://t.co/NVOiconZFO https://t.co/PhZXra6dUJ,RT @SPACEdotcom: This is Hurricane #Harvey from space. j.mp/2gcdKJE https://t.co/PhZXra6dUJ,BebeMoimeme,0,79,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGVTTuWAAQ8DEo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGVTTuWAAQ8DEo?format=jpg&name=orig', altText=None)]",,
106,2017-08-27 10:39:25+00:00,901756029435867136,RT @FoxNews: Catastrophic flooding expected in parts of Texas in wake of #HurricaneHarvey https://t.co/8bcb4GDr4Y,RT @FoxNews: Catastrophic flooding expected in parts of Texas in wake of #HurricaneHarvey https://t.co/8bcb4GDr4Y,raymondr52,0,52,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOuBsaW0AAQeoA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOuBsaW0AAQeoA?format=jpg&name=orig', altText=None)]",,
107,2017-08-27 10:40:29+00:00,901756296096956418,NASA releases surreal footage of #HurricaneHarvey captured from space https://t.co/FhT4IGJTIV https://t.co/dXbfkpaIG1,NASA releases surreal footage of #HurricaneHarvey captured from space read.ht/B5nN https://t.co/dXbfkpaIG1,htTweets,3,13,48,1,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOuggRVwAERfyt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOuggRVwAERfyt?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIOugnvVoAA0AUd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOugnvVoAA0AUd?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIOug4jVYAAd_pS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOug4jVYAAd_pS?format=jpg&name=orig', altText=None)]",,
108,2017-08-27 10:51:03+00:00,901758957299138560,RT @KatieWallsWSB: #Harvey to move on average 2.4 mph over the next five days. Flooding will last for DAYS. #txwx https://t.co/PG1WN79hkO,RT @KatieWallsWSB: #Harvey to move on average 2.4 mph over the next five days. Flooding will last for DAYS. #txwx https://t.co/PG1WN79hkO,wsbtv,0,4,0,0,,"['Harvey', 'txwx']","[Photo(previewUrl='https://pbs.twimg.com/media/DIOvqA8XoAAAK4q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOvqA8XoAAAK4q?format=jpg&name=orig', altText=None)]",,
109,2017-08-27 10:54:28+00:00,901759813788602368,"Tropical Storm Harvey is barely moving, causing MAJOR flooding issues for areas like Houston. https://t.co/1WLMmNBcqZ","Tropical Storm Harvey is barely moving, causing MAJOR flooding issues for areas like Houston. https://t.co/1WLMmNBcqZ",Fox4Weather,0,3,6,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIOxxUKW0AA5Adm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOxxUKW0AA5Adm?format=jpg&name=orig', altText=None)]",,
110,2017-08-27 11:05:51+00:00,901762681975304193,"@GoAnimalNSave Hurricane Harvey: Fears of flash floods as 40 inches of rain...
https://t.co/Tg0jxBPItL via telegraph https://t.co/8v0slRXtuU","@GoAnimalNSave Hurricane Harvey: Fears of flash floods as 40 inches of rain...
pri.ml/pFG0SIOe via telegraph https://t.co/8v0slRXtuU",Primal_Digest,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO0YUUW4AAfT0Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO0YUUW4AAfT0Z?format=jpg&name=orig', altText=None)]",,
111,2017-08-27 11:08:46+00:00,901763414644711424,S.A. bars bring back Harvey Wallbanger cocktail for hurricane https://t.co/yWZsq0KXUY https://t.co/jiz6hZwZBe,S.A. bars bring back Harvey Wallbanger cocktail for hurricane sanantonioinformer.com/41725/s-a-bars… https://t.co/jiz6hZwZBe,sanantonio_info,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO1C7iV4AE1GbH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO1C7iV4AE1GbH?format=jpg&name=orig', altText=None)]",,
112,2017-08-27 11:08:58+00:00,901763463332102144,This tornado was just a block away from my house. We've had countless tornado warnings since. https://t.co/EQfTDmL7li,This tornado was just a block away from my house. We've had countless tornado warnings since. https://t.co/EQfTDmL7li,Sincere529,0,0,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO1FmdUIAAuKsj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO1FmdUIAAuKsj?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-95.586805, latitude=29.506247)","Place(id='798522f39f66d411', fullName='Missouri City, TX', name='Missouri City', type='city', country='United States', countryCode='US')"
113,2017-08-27 11:11:11+00:00,901764023464726528,Tracking Harvey: Storm continues to weaken as relief efforts gain momentum https://t.co/D1o2X0ewsk https://t.co/6kiyfZQGUF,Tracking Harvey: Storm continues to weaken as relief efforts gain momentum news4sanantonio.com/news/local/tra… https://t.co/6kiyfZQGUF,News4SA,0,5,7,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO1mY9V4AAOC2U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO1mY9V4AAOC2U?format=jpg&name=orig', altText=None)]",,
114,2017-08-27 11:22:01+00:00,901766749070041088,"Two people are dead after Hurricane Harvey causes catastrophic devastation, affecting hundreds of thousands https://t.co/rFqIP8UuFn https://t.co/v7tJbVRFGE","Two people are dead after Hurricane Harvey causes catastrophic devastation, affecting hundreds of thousands thesun.uk/60118I6sz https://t.co/v7tJbVRFGE",TheSun,1,7,7,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO4E5lXUAAsGmS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO4E5lXUAAsGmS?format=jpg&name=orig', altText=None)]",,
115,2017-08-27 11:22:05+00:00,901766764039680001,RT @MarianneM67: 💗💗Tornado Warning cuz imma blow y'all away 💗💗 https://t.co/hk0dvISk0b,RT @MarianneM67: 💗💗Tornado Warning cuz imma blow y'all away 💗💗 https://t.co/hk0dvISk0b,gIitterferrari,0,2,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DINFUFaUQAALJQk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DINFUFaUQAALJQk?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DINFUFbUQAAnfo1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DINFUFbUQAAnfo1?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DINFUFCVoAA-TGZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DINFUFCVoAA-TGZ?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DINFUFEVYAEFWvS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DINFUFEVYAEFWvS?format=jpg&name=orig', altText=None)]",,
116,2017-08-27 11:24:03+00:00,901767261643558918,"Check out the Houston traffic map. On a Monday, I'd say this is normal. But it's Sunday morning. #Harvey #Flooding https://t.co/Dp30D1Q0K9","Check out the Houston traffic map. On a Monday, I'd say this is normal. But it's Sunday morning. #Harvey #Flooding https://t.co/Dp30D1Q0K9",GMA_Weather,0,1,1,0,,"['Harvey', 'Flooding']","[Photo(previewUrl='https://pbs.twimg.com/media/DIO4gqGWsAE1Ja8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO4gqGWsAE1Ja8?format=jpg&name=orig', altText=None)]",,
117,2017-08-27 11:26:45+00:00,901767940994985984,@JenCarfagno reporting from Houston on @weatherchannel #HurricaneHarvey. Great job and please be safe. https://t.co/kCIKGCCu6B,@JenCarfagno reporting from Houston on @weatherchannel #HurricaneHarvey. Great job and please be safe. https://t.co/kCIKGCCu6B,mark_flesner,0,0,2,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIO5KVgUwAAU2rP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO5KVgUwAAU2rP?format=jpg&name=orig', altText=None)]",,
118,2017-08-27 11:40:06+00:00,901771298937982976,"UPDATE: 2 dead from effects of Harvey; thousands trapped in climbing floodwaters
https://t.co/TcWozUdLMt https://t.co/teFbEqrOXQ","UPDATE: 2 dead from effects of Harvey; thousands trapped in climbing floodwaters
on.whio.com/2wS7cX6 https://t.co/teFbEqrOXQ",WHIORadio,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO8N2EW4AAwRbV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO8N2EW4AAwRbV?format=jpg&name=orig', altText=None)]",,
119,2017-08-27 11:42:19+00:00,901771856704884736,"As of 645AM Sunday, radar is estimating up to TWO FEET of rain in Texas due to #Harvey. #Texas https://t.co/MBwjAHAhlw","As of 645AM Sunday, radar is estimating up to TWO FEET of rain in Texas due to #Harvey. #Texas https://t.co/MBwjAHAhlw",KWWL,0,1,0,0,,"['Harvey', 'Texas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIO8uObWsAAvlCu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO8uObWsAAvlCu?format=jpg&name=orig', altText=None)]",,
120,2017-08-27 11:43:28+00:00,901772145004613632,Sustained winds of Tropical Storm #Harvey down to 45 mph. Continues to weaken in wind intensity. Heavy rain continues. https://t.co/KrPSi8FXLp,Sustained winds of Tropical Storm #Harvey down to 45 mph. Continues to weaken in wind intensity. Heavy rain continues. https://t.co/KrPSi8FXLp,MissKeishaBurns,0,0,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIO84urWAAAFDBc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO84urWAAAFDBc?format=jpg&name=orig', altText=None)]",,
121,2017-08-27 11:45:48+00:00,901772734518177793,"RT @NWSShreveport: Tropical Storm Harvey advisory 28  at 4 AM CDT Sun, Aug 27, 2017. #TropicalStormHarvey https://t.co/gnmJpH34xO","RT @NWSShreveport: Tropical Storm Harvey advisory 28  at 4 AM CDT Sun, Aug 27, 2017. #TropicalStormHarvey https://t.co/gnmJpH34xO",bggwx,0,1,0,0,,['TropicalStormHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIOk1HdW0AALjU0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOk1HdW0AALjU0?format=jpg&name=orig', altText=None)]",,
122,2017-08-27 11:55:33+00:00,901775187796004865,"San Marcos River approaching ""major flooding"" at Luling. #harvey https://t.co/ITkVDWmFts https://t.co/WGsz3klMbz","San Marcos River approaching ""major flooding"" at Luling. #harvey statesman.com/weather/hurric… https://t.co/WGsz3klMbz",JohnBridges,0,10,6,2,,['harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIO_vj2VAAAPbXr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO_vj2VAAAPbXr?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-97.928935, latitude=30.127892)","Place(id='c3f37afa9efcf94b', fullName='Austin, TX', name='Austin', type='city', country='United States', countryCode='US')"
123,2017-08-27 11:55:39+00:00,901775211091120129,"Days of Rain: Harvey's Next Move

From The Weather Channel iPhone App https://t.co/mQAcx8rGXg https://t.co/URR5zA9Sav","Days of Rain: Harvey's Next Move

From The Weather Channel iPhone App weather.com/storms/hurrica… https://t.co/URR5zA9Sav",PaulJDeegan,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIO_xlvXYAAGYdV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO_xlvXYAAGYdV?format=jpg&name=orig', altText=None)]",,
124,2017-08-27 11:56:07+00:00,901775331530465280,"Sending prayers and love to all my fellow humans &amp; their pets hit by Harvey's horrific aftermath. 
🙏🏼#houstonflood https://t.co/pgfDken1pF","Sending prayers and love to all my fellow humans &amp; their pets hit by Harvey's horrific aftermath. 
🙏🏼#houstonflood https://t.co/pgfDken1pF",megolas1,0,0,4,0,,['houstonflood'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIO_4aBVoAAwRVK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIO_4aBVoAAwRVK?format=jpg&name=orig', altText=None)]",,
125,2017-08-27 11:58:53+00:00,901776026367397888,In this afternoons matinee performance Mr Harvey Thorne will be playing the part of Al Jolson https://t.co/HxhINRZkUL,In this afternoons matinee performance Mr Harvey Thorne will be playing the part of Al Jolson https://t.co/HxhINRZkUL,thorne_matt,0,1,4,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPAgCGXYAAL4bw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPAgCGXYAAL4bw?format=jpg&name=orig', altText=None)]",,
126,2017-08-27 12:00:03+00:00,901776320232701953,High Winds in Missouri City Rip Roofs Off 50 Homes  https://t.co/ZkgOLll2Z9 https://t.co/jVZK2nAohG,High Winds in Missouri City Rip Roofs Off 50 Homes  houstonpress.com/news/category-… https://t.co/jVZK2nAohG,HoustonPress,0,0,2,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIM0xL-UQAAVXtP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIM0xL-UQAAVXtP?format=jpg&name=orig', altText=None)]",,
127,2017-08-27 12:00:37+00:00,901776462189137920,Woman who drowned in Houston floodwaters is second confirmed death from Hurricane Harvey. https://t.co/b5MAK97ADy https://t.co/dUneDvh2lo,Woman who drowned in Houston floodwaters is second confirmed death from Hurricane Harvey. buff.ly/2vhvN87 https://t.co/dUneDvh2lo,theadvocateno,0,2,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPA6ZLUEAAl6lZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPA6ZLUEAAl6lZ?format=jpg&name=orig', altText=None)]",,
128,2017-08-27 12:11:56+00:00,901779309869838336,Time to Roll with Harvey with a great crew. Be safe !! https://t.co/KM9fDD7LfO,Time to Roll with Harvey with a great crew. Be safe !! https://t.co/KM9fDD7LfO,cantula,0,0,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPDfeTVAAAw9bm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPDfeTVAAAw9bm?format=jpg&name=orig', altText=None)]",,
129,2017-08-27 12:12:02+00:00,901779333668360193,Please join us in prayer for first responders and those impacted by #HurricaneHarvey https://t.co/YV5ZZA6dHQ https://t.co/u7tQkqExw1,Please join us in prayer for first responders and those impacted by #HurricaneHarvey bit.ly/EpiscopalPraye… https://t.co/u7tQkqExw1,EpiscopalRelief,0,30,34,2,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPDhkfUQAEbKlf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPDhkfUQAEbKlf?format=jpg&name=orig', altText=None)]",,
130,2017-08-27 12:12:18+00:00,901779402446528513,"FOXNEWS: Harvey causes 'catastrophic flooding' in Houston, shuts down airport  https://t.co/sY5KOI3CBo  #FOXNewsUS https://t.co/0Iv7Bt7WhF","FOXNEWS: Harvey causes 'catastrophic flooding' in Houston, shuts down airport  fxn.ws/2vi61Ax  #FOXNewsUS https://t.co/0Iv7Bt7WhF",TheBFRoom,0,0,0,0,,['FOXNewsUS'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPBfq3XkAIZUub?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPBfq3XkAIZUub?format=jpg&name=orig', altText=None)]",,
131,2017-08-27 12:13:24+00:00,901779677429342208,"Folks at KHOU in Houston had to move to their 2nd floor bc of flooding...
#Harvey https://t.co/pCLkfoQdD4","Folks at KHOU in Houston had to move to their 2nd floor bc of flooding...
#Harvey https://t.co/pCLkfoQdD4",CraigGoldCBS6,0,1,1,1,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPD1QLXYAEjuCx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPD1QLXYAEjuCx?format=jpg&name=orig', altText=None)]",,
132,2017-08-27 12:13:46+00:00,901779770236600321,Rain rain go away #hurricane Harvey https://t.co/FkuT7gT27k,Rain rain go away #hurricane Harvey https://t.co/FkuT7gT27k,coxrob75,0,0,0,0,,['hurricane'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPD6l4VAAAuBbb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPD6l4VAAAuBbb?format=jpg&name=orig', altText=None)]",,
133,2017-08-27 12:14:41+00:00,901780002571776001,Another Dry One While Harvey Soaks SE Texas @spann #ALWX https://t.co/MVMgfAdtJL https://t.co/AYgx6I3xCh,Another Dry One While Harvey Soaks SE Texas @spann #ALWX alabamawx.com/?p=142888 https://t.co/AYgx6I3xCh,alabamawxblog,0,1,0,0,,['ALWX'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPEIdjUwAAkkXn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPEIdjUwAAkkXn?format=jpg&name=orig', altText=None)]",,
134,2017-08-27 12:29:41+00:00,901783778602962944,Woodway and N. Post Oak. #Houston #Harvey https://t.co/z4th9YFG8p,Woodway and N. Post Oak. #Houston #Harvey https://t.co/z4th9YFG8p,PepperGii,0,1,4,0,,"['Houston', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPHj6zV4AAQZQR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPHj6zV4AAQZQR?format=jpg&name=orig', altText=None)]",,
135,2017-08-27 12:31:06+00:00,901784132111519744,Does “great talent” include LGBTQ? Latinos? Muslims? #HurricaneHarvey https://t.co/RjoRE3NX0z,Does “great talent” include LGBTQ? Latinos? Muslims? #HurricaneHarvey https://t.co/RjoRE3NX0z,shaifranklin,0,0,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPH43nW4AAmcEf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPH43nW4AAmcEf?format=jpg&name=orig', altText=None)]",,
136,2017-08-27 12:32:05+00:00,901784382884773889,Hunkered down again in the wine cellar tornado shelter https://t.co/OgWLLwhun1 https://t.co/zrPteCneJW,Hunkered down again in the wine cellar tornado shelter bit.ly/2vA60TN https://t.co/zrPteCneJW,JeffreyJDavis,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPIHbzVAAAVb-1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPIHbzVAAAVb-1?format=jpg&name=orig', altText=None)]",,
137,2017-08-27 12:44:49+00:00,901787584581513216,RT @NickABC13: South Houston neighbors taking the off-road vehicles on road. #Harvey https://t.co/T2iiyk53hZ,RT @NickABC13: South Houston neighbors taking the off-road vehicles on road. #Harvey https://t.co/T2iiyk53hZ,firstgenusamex,0,20,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPJ5t8VoAAImWu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPJ5t8VoAAImWu?format=jpg&name=orig', altText=None)]",,
138,2017-08-27 12:45:16+00:00,901787699648004097,"RT @thebigJDS: Lakes of Savannah subdivision on hwy 6 and 288, south of Houston. #harvey @kprc2 @weatherchannel https://t.co/Jrdmhs3aav","RT @thebigJDS: Lakes of Savannah subdivision on hwy 6 and 288, south of Houston. #harvey @kprc2 @weatherchannel https://t.co/Jrdmhs3aav",KPRC2,0,11,0,0,,['harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPKc40VoAEvAv_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPKc40VoAEvAv_?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPKc46UMAAIcoq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPKc46UMAAIcoq?format=jpg&name=orig', altText=None)]",,
139,2017-08-27 13:03:06+00:00,901792187343622145,"RT @28storms: Simply incredible rainfall amounts! Radar estimated - magenta is 18 inches, white 25 inches #Harvey https://t.co/oDuoS9xnPv","RT @28storms: Simply incredible rainfall amounts! Radar estimated - magenta is 18 inches, white 25 inches #Harvey https://t.co/oDuoS9xnPv",C_Coolidge,0,9,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPMMy5UEAAdVSU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPMMy5UEAAdVSU?format=jpg&name=orig', altText=None)]",,
140,2017-08-27 13:03:06+00:00,901792186026516482,Hurricane Harvey: 5 Die In Floodwaters While Hundreds Rescued From Flood Areas https://t.co/YyUidvDuhL https://t.co/GdoldMFE48,Hurricane Harvey: 5 Die In Floodwaters While Hundreds Rescued From Flood Areas dlvr.it/PhxJ6G https://t.co/GdoldMFE48,HoustonPatch,0,0,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DIPPNoFUQAAcmXY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPPNoFUQAAcmXY?format=jpg&name=orig', altText=None)]",,
