Column1;Unnamed: 0;Unnamed: 0.1;Datetime;Tweet Id;Raw content;Text;Username;Reply Count;Retweet Count;Like Count;Quote Count;View Count;Hashtags;Media;Coordinates;Place;Informative/Not informative
2526379;2526379;167694;30/08/2017 04:58;9,02727E+17;"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";caitlin_karo;0;4456;0;0;;['Harvey', 'Houston'];https://pbs.twimg.com/media/DIR3nYPV4AA9JON?format=jpg&name=orig;;;0
3362100;3362100;1003415;01/09/2017 20:22;9,03685E+17;"RT @uiltexas: UIL Eligibility of Students Displaced by #HurricaneHarvey
PRESS RELEASE: ?? https://t.co/rX0fAPPoSq https://t.co/mlTC6fjA3a";"RT @uiltexas: UIL Eligibility of Students Displaced by #HurricaneHarvey
PRESS RELEASE: ?? bit.ly/2gmmR6Z https://t.co/mlTC6fjA3a";JeffHornerLLI;0;280;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIlkVvuXgAEL6B9?format=jpg&name=orig;;;0
2408466;2408466;49781;30/08/2017 01:09;9,0267E+17;"RT @ALT_uscis: Grandma getting evacuated on a jet ski!
Humans are awesome
via @TheBrandonMorse 
#HurricaneHarvey https://t.co/Lr4W4zdwcW";"RT @ALT_uscis: Grandma getting evacuated on a jet ski!
Humans are awesome
via @TheBrandonMorse 
#HurricaneHarvey https://t.co/Lr4W4zdwcW";LUCIANAGALINDO5;0;395;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIbpM3sW4AQh67I?format=jpg&name=orig;;;1
1667876;1667876;476453;28/08/2017 17:05;9,02185E+17;RT @USATODAY: A Houston reporter helps save a man from flood on live TV. https://t.co/tlgb3iq57M #Harvey https://t.co/RrlSh95mXy;RT @USATODAY: A Houston reporter helps save a man from flood on live TV. usat.ly/2iDin07 #Harvey https://t.co/RrlSh95mXy;Twilight_Chan_;0;447;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902170401354252290/pu/img/mQ1ZyJBTIeXmXA9H.jpg;;;1
2311357;2311357;540578;29/08/2017 21:59;9,02622E+17;"RT @don_asmussen: FLOOD VICTIM TRUMP at https://t.co/KuQg6fsktp
#TrumpFlood
#TrumpHarvey
#HarveyStorm https://t.co/iHmDkBz1TJ";"RT @don_asmussen: FLOOD VICTIM TRUMP at sfchronicle.com/bad_reporter
#TrumpFlood
#TrumpHarvey
#HarveyStorm https://t.co/iHmDkBz1TJ";DaminEsper;0;2;0;0;;['TrumpFlood', 'TrumpHarvey', 'HarveyStorm'];https://pbs.twimg.com/media/DIasOrAVwAAppjZ?format=jpg&name=orig;;;0
2656855;2656855;298170;30/08/2017 14:48;9,02876E+17;"Tropensturm #Harvey trifft in Louisiana erneut auf Land: https://t.co/jLIvVRYLw6
&amp; @BuzzFeed zur Lage in #Südasien: https://t.co/PlJZoShGpZ https://t.co/8EBwv9GeuN";"Tropensturm #Harvey trifft in Louisiana erneut auf Land: greenpeace-magazin.de/ticker/harvey-…
&amp; @BuzzFeed zur Lage in #Südasien: bit.ly/GPM_SouthAsiaB… https://t.co/8EBwv9GeuN";greenpeacemag;0;0;1;0;;['Harvey', 'Südasien'];https://pbs.twimg.com/media/DIeolBFVoAIYUWT?format=jpg&name=orig;;;0
2072809;2072809;302030;29/08/2017 09:07;9,02427E+17;Amazing photo showing a man to the rescue of a young boy during the floods in the #US #Harvey #AP https://t.co/TfK1zRYpmF;Amazing photo showing a man to the rescue of a young boy during the floods in the #US #Harvey #AP https://t.co/TfK1zRYpmF;KMichaintel;0;1;0;0;;['US', 'Harvey', 'AP'];https://pbs.twimg.com/media/DIYQ0SgXoAEG7vx?format=jpg&name=orig;;;1
631282;631282;20511;26/08/2017 07:34;9,01317E+17;RT @suvCBS: #Harvey makes landfall as a Category 4 hurricane near Corpus Christi #TXWX #HurricaneHarvey https://t.co/EznPzGJjdU;RT @suvCBS: #Harvey makes landfall as a Category 4 hurricane near Corpus Christi #TXWX #HurricaneHarvey https://t.co/EznPzGJjdU;katywithawhy;0;808;0;0;;['Harvey', 'TXWX', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901287616837963776/pu/img/XbLzxblXoQqJyx7A.jpg;;;1
308463;308463;308463;25/08/2017 21:17;9,01162E+17;"HARVEY: NOW A DANGEROUS CAT-3 HURRICANE

@weatherchannel reports as of 2:00 PM CDT - Observe warnings 
#Harvey2017 #HurricaneHarvey #HARVEY https://t.co/6CKcUq0alP";"HARVEY: NOW A DANGEROUS CAT-3 HURRICANE

@weatherchannel reports as of 2:00 PM CDT - Observe warnings 
#Harvey2017 #HurricaneHarvey #HARVEY https://t.co/6CKcUq0alP";bdpatoday;1;0;0;0;;['Harvey2017', 'HurricaneHarvey', 'HARVEY'];https://pbs.twimg.com/media/DIGQidVXUAEb_I7?format=png&name=orig;;;1
2824729;2824729;466044;30/08/2017 22:00;9,02984E+17;Would you like to help with the #HurricaneHarvey #relief effort? Check out these organizations leading the charge: https://t.co/sBmEkBET9H https://t.co/0EGXb2JVRt;Would you like to help with the #HurricaneHarvey #relief effort? Check out these organizations leading the charge: spr.ly/60138IUlS https://t.co/0EGXb2JVRt;AnthonyFender72;0;0;0;0;;['HurricaneHarvey', 'relief'];https://pbs.twimg.com/media/DIgLgbGXkAA8X96?format=jpg&name=orig;;;1
981902;981902;371131;27/08/2017 15:51;9,01804E+17;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH;audreywalks;0;12551;0;0;;['HoustonFlood', 'Harvey'];https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig;;;1
2479709;2479709;121024;30/08/2017 03:31;9,02705E+17;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;WatchWx;0;9721;0;0;;['Harvey'];https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=orig;;;0
1727030;1727030;535607;28/08/2017 18:56;9,02213E+17;RT @lopezdoriga: Así #Houston hoy  #Harvey https://t.co/82O6gr86rh;RT @lopezdoriga: Así #Houston hoy  #Harvey https://t.co/82O6gr86rh;AMCRR1;0;486;0;0;;['Houston', 'Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/902007866424385536/pu/img/LYlDHyCWhWjpm-bl.jpg;;;1
3185091;3185091;826406;31/08/2017 23:23;9,03368E+17;RT @HumaneSociety: Please RT! ?????? #HurricaneHarvey https://t.co/LEfNgITKxC;RT @HumaneSociety: Please RT! ?????? #HurricaneHarvey https://t.co/LEfNgITKxC;SueSibanyKing18;0;1043;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIkTLbMXUAI_U0L?format=jpg&name=orig;;;0
2507025;2507025;148340;30/08/2017 04:22;9,02718E+17;RT @5stahg: LMAO ?? #HurricaneHarvey #HoustonStrong #HarveyFlood #HarveyStorm https://t.co/0U6gZgBUD8;RT @5stahg: LMAO ?? #HurricaneHarvey #HoustonStrong #HarveyFlood #HarveyStorm https://t.co/0U6gZgBUD8;CocooBunnie;0;965;0;0;;['HurricaneHarvey', 'HoustonStrong', 'HarveyFlood', 'HarveyStorm'];https://pbs.twimg.com/ext_tw_video_thumb/902324675513991168/pu/img/GbaQMY2Oayo4EPTI.jpg;;;1
251177;251177;251177;25/08/2017 18:36;9,01121E+17;"RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N";"RT @dariusherron1: The differences in damage a category 1, 2, 3, 4, &amp; 5 hurricane can cause.  #hurricaneharvey

 https://t.co/sDP76piZ8N";rissaaabee;0;11922;0;0;;['hurricaneharvey'];https://pbs.twimg.com/ext_tw_video_thumb/784085228826533888/pu/img/NL3bqEm6ctLXsrNw.jpg;;;0
2014966;2014966;244187;29/08/2017 05:13;9,02369E+17;RT @imkevinquinn: New Shelter opening tomorrow per @FortBendISD @KHS_Cougars #abc13 #harvey https://t.co/yYdYiw3vOT;RT @imkevinquinn: New Shelter opening tomorrow per @FortBendISD @KHS_Cougars #abc13 #harvey https://t.co/yYdYiw3vOT;DJLockdown365;0;92;0;0;;['abc13', 'harvey'];https://pbs.twimg.com/media/DIXaTOeUEAUk8MF?format=jpg&name=orig;;;1
160058;160058;160058;25/08/2017 06:29;9,00938E+17;RT @ToddWFAA8: NEW: #HurricaneHarvey evac flight with NICU baby arrives in FW. 10 NICU babies expected @wfaachannel8 https://t.co/YBu70vgIu9;RT @ToddWFAA8: NEW: #HurricaneHarvey evac flight with NICU baby arrives in FW. 10 NICU babies expected @wfaachannel8 https://t.co/YBu70vgIu9;fukau83;0;56;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/900875797149343744/pu/img/A5AZcBhMU3WOoxxe.jpg;;;1
2125088;2125088;354309;29/08/2017 15:04;9,02517E+17;"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";"RT @ALT_uscis: Mexico just released a statement about #Harvey .
The adult neighbors! https://t.co/wVyxVnWAwx";youknowandrea;0;3079;0;0;;['Harvey'];https://pbs.twimg.com/media/DIREpqSXgAA_YxU?format=jpg&name=orig;;;0
2108495;2108495;337716;29/08/2017 13:59;9,02501E+17;@EricRCarroll RT @CityOfDallas: @DallasLoveField welcoming 70 evacuees to #Dallas. #HurricaneHarvey https://t.co/Ea93WjMhuE;@EricRCarroll RT @CityOfDallas: @DallasLoveField welcoming 70 evacuees to #Dallas. #HurricaneHarvey https://t.co/Ea93WjMhuE;BelindaEverman;0;0;1;0;;['Dallas', 'HurricaneHarvey'];https://pbs.twimg.com/media/DIWpYHOUMAA7l5u?format=jpg&name=orig;;;0
2020373;2020373;249594;29/08/2017 05:27;9,02372E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;juancampos176;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
348565;348565;348565;25/08/2017 22:42;9,01183E+17;RT @pilo7ruiz: Anything for Selenas #Harvey2017 https://t.co/PzmMv63lfR;RT @pilo7ruiz: Anything for Selenas #Harvey2017 https://t.co/PzmMv63lfR;mari_794;0;1190;0;0;;['Harvey2017'];https://pbs.twimg.com/media/DIC17PEVYAA2dGS?format=jpg&name=orig;;;0
2026375;2026375;255596;29/08/2017 05:44;9,02376E+17;I-10 #HoustonFlood Before and after https://t.co/U2ui6ms2qB;I-10 #HoustonFlood Before and after https://t.co/U2ui6ms2qB;Reggie541;0;2;0;0;;['HoustonFlood'];https://pbs.twimg.com/ext_tw_video_thumb/902376395996708864/pu/img/i8e0d-K3luLbmUPJ.jpg;;;1
3113730;3113730;755045;31/08/2017 19:10;9,03304E+17;"Shop &amp; HELP #HurricaneHarvey victims on my blog! #HoustonStrong #PrayForTexas https://t.co/bnECmYRxaA https://t.co/bJByN2HbWx";"Shop &amp; HELP #HurricaneHarvey victims on my blog! #HoustonStrong #PrayForTexas bit.ly/2wkONRY https://t.co/bJByN2HbWx";LipstickBrunch;0;0;0;0;;['HurricaneHarvey', 'HoustonStrong', 'PrayForTexas'];https://pbs.twimg.com/media/DIkuE0rVoAAQfJM?format=jpg&name=orig;;;0
2375729;2375729;17044;30/08/2017 00:06;9,02654E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;jamgg08;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
3243357;3243357;884672;01/09/2017 03:45;9,03434E+17;RT @ABC: Fire ants cling to each other to float in #Harvey floodwaters in Houston, Texas. https://t.co/qrCTl6qtD3 https://t.co/DeBJuExSKu;RT @ABC: Fire ants cling to each other to float in #Harvey floodwaters in Houston, Texas. abcn.ws/2iMYzrB https://t.co/DeBJuExSKu;proudvegan;0;387;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/903433292577472512/pu/img/0R5h3PZpU2vOCX0m.jpg;;;0
2278493;2278493;507714;29/08/2017 20:52;9,02605E+17;"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";"RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx";ctyankee007;0;8757;0;0;;['Houston', 'houstonflood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901879468515500032/pu/img/GNtHINbvBsN2XInc.jpg;;;1
483220;483220;483220;26/08/2017 02:34;9,01242E+17;#EsteViernesQuisiera no estar esperando éste #huracán #Harvey arriba de nuestro Golfo de México. Lo mejor Texas ánimo! https://t.co/h6phgdzZTL;#EsteViernesQuisiera no estar esperando éste #huracán #Harvey arriba de nuestro Golfo de México. Lo mejor Texas ánimo! https://t.co/h6phgdzZTL;TotalZenith;0;3;5;0;;['EsteViernesQuisiera', 'huracán', 'Harvey'];https://pbs.twimg.com/media/DIHaXDlUAAA48gX?format=jpg&name=orig;;;1
3167610;3167610;808925;31/08/2017 22:18;9,03351E+17;Street turned into the river in Port Arthur, Texas, people still suffering from #Harvey https://t.co/rqNlZceY6y;Street turned into the river in Port Arthur, Texas, people still suffering from #Harvey https://t.co/rqNlZceY6y;micarosenberg;0;1;1;2;;['Harvey'];https://pbs.twimg.com/media/DIlZSdsW0AAymez?format=jpg&name=orig;;;1
80649;80649;80649;24/08/2017 22:03;9,00811E+17;RT @NWS: Follow your local evacuation orders. Your life depends on it.  https://t.co/9AQCtmZMwq #Harvey https://t.co/TsCxwKLKBx;RT @NWS: Follow your local evacuation orders. Your life depends on it.  weather.gov/hurricanesafety #Harvey https://t.co/TsCxwKLKBx;Ben_McRea;0;413;0;0;;['Harvey'];https://pbs.twimg.com/media/DIAnKYTXkAEKX33?format=jpg&name=orig;;;1
2027376;2027376;256597;29/08/2017 05:47;9,02377E+17;RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB;RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB;Dyysprosium;0;22326;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901912174741692416/pu/img/urf9QiRhhF8oDOKP.jpg;;;0
3333172;3333172;974487;01/09/2017 17:33;9,03642E+17;RT @HCSOTexas: Houstonians taking care of #firstresponders @ GRB. Thanks, Armandos! #HoustonStrong #harvey https://t.co/hIX7ubFjgu;RT @HCSOTexas: Houstonians taking care of #firstresponders @ GRB. Thanks, Armandos! #HoustonStrong #harvey https://t.co/hIX7ubFjgu;AliasAngel;0;26;0;0;;['firstresponders', 'HoustonStrong', 'harvey'];https://pbs.twimg.com/media/DIpZJwHV4AEEhph?format=jpg&name=orig;;;0
3320917;3320917;962232;01/09/2017 16:20;9,03624E+17;"It's #September! Where did time go? #Autumn arrives 3 weeks from today. Feeling fallish now. Rain from #Harvey cool, 50s &amp; low 60s @WCPO https://t.co/RvNrPxpf2e";"It's #September! Where did time go? #Autumn arrives 3 weeks from today. Feeling fallish now. Rain from #Harvey cool, 50s &amp; low 60s @WCPO https://t.co/RvNrPxpf2e";Sherry_Hughes;0;0;4;1;;['September', 'Autumn', 'Harvey'];https://pbs.twimg.com/media/DIpQ0xdXYAUcOeN?format=jpg&name=orig;;;0
3083261;3083261;724576;31/08/2017 17:23;9,03277E+17;"Se forma Huracán #Irma y aunque es pronto su trayecto lo podría encaminar al Golfo de México.

Un trayecto parecido al de #Harvey https://t.co/IiTYMwFhtg";"Se forma Huracán #Irma y aunque es pronto su trayecto lo podría encaminar al Golfo de México.

Un trayecto parecido al de #Harvey https://t.co/IiTYMwFhtg";FORZALAZIO15;0;1;0;0;;['Irma', 'Harvey'];https://pbs.twimg.com/media/DIkVtp4VAAAgSBZ?format=jpg&name=orig;;;0
1136672;1136672;525901;27/08/2017 20:06;9,01868E+17;Wal-Mart says it's reopened these stores in South Texas. #Houston #Harvey https://t.co/yOwjziZI7t;Wal-Mart says it's reopened these stores in South Texas. #Houston #Harvey https://t.co/yOwjziZI7t;MariaHalkias;0;2;1;0;;['Houston', 'Harvey'];https://pbs.twimg.com/media/DIQUX8eUQAEo472?format=jpg&name=orig;;;0
2016749;2016749;245970;29/08/2017 05:18;9,0237E+17;RT @ReadyHarris: Check out our map below for open shelter locations in Harris County! Stay safe! #HurricaneHarvey https://t.co/GEhBFjFwou;RT @ReadyHarris: Check out our map below for open shelter locations in Harris County! Stay safe! #HurricaneHarvey https://t.co/GEhBFjFwou;y3rbamateluvr;0;529;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DITxrDYVYAENe1L?format=jpg&name=orig;;;1
1738156;1738156;546733;28/08/2017 19:18;9,02219E+17;RT @Deb_Estrella: El antes y despúes en la I-610 E, en #Houston, #Texas. #Harvey #houstonflood vía @twcenterpr https://t.co/BaaYQ8s5Qp;RT @Deb_Estrella: El antes y despúes en la I-610 E, en #Houston, #Texas. #Harvey #houstonflood vía @twcenterpr https://t.co/BaaYQ8s5Qp;jhongrass211216;0;64;0;0;;['Houston', 'Texas', 'Harvey', 'houstonflood'];https://pbs.twimg.com/media/DIQ6R_QVoAAzOmU?format=jpg&name=orig;;;1
648256;648256;37485;26/08/2017 08:56;9,01337E+17;RT @AmjadIsmail90: Even in a hurricane no one is taking the cowboys coolers ?? #Harvey2017 #houstontexans https://t.co/5fgSRGTh9d;RT @AmjadIsmail90: Even in a hurricane no one is taking the cowboys coolers ?? #Harvey2017 #houstontexans https://t.co/5fgSRGTh9d;switchbladewolf;0;5975;0;0;;['Harvey2017', 'houstontexans'];https://pbs.twimg.com/media/DIE7qIFUQAMmW8H?format=jpg&name=orig;;;0
3268208;3268208;909523;01/09/2017 05:59;9,03467E+17;RT @CNN: Satellite images show #Harvey's impact on Texas towns https://t.co/g4PtgBRDGA https://t.co/ksDDpHHFnb;RT @CNN: Satellite images show #Harvey's impact on Texas towns cnn.it/2wmKA0i https://t.co/ksDDpHHFnb;sdtips;0;386;0;0;;['Harvey'];https://pbs.twimg.com/tweet_video_thumb/DInAaOSUQAADSQr.jpg;;;1
3152978;3152978;794293;31/08/2017 21:27;9,03339E+17;RT @JoriEpstein: Cowboys not messing around with this Salvation Army assembly line #Harvey https://t.co/tSQVTaGvFv;RT @JoriEpstein: Cowboys not messing around with this Salvation Army assembly line #Harvey https://t.co/tSQVTaGvFv;HowardBallou;0;25;0;0;;['Harvey'];https://pbs.twimg.com/ext_tw_video_thumb/903337823335587840/pu/img/ATGWBkcZ-qMmY8AD.jpg;;;0
2742038;2742038;383353;30/08/2017 18:33;9,02932E+17;RT @NWS: Here are a few simple tips from @CDCemergency to keep in mind DURING and AFTER a flood. #Harvey https://t.co/4daZmTGOXB;RT @NWS: Here are a few simple tips from @CDCemergency to keep in mind DURING and AFTER a flood. #Harvey https://t.co/4daZmTGOXB;mommysquared;0;630;0;0;;['Harvey'];https://pbs.twimg.com/media/DIeimclVwAAf02Q?format=png&name=orig;;;1
2139610;2139610;368831;29/08/2017 15:49;9,02529E+17;"RT @billboard: .@Coldplay dedicates new song ""Houston"" to #HurricaneHarvey victims https://t.co/4bBn5paK5A https://t.co/h7YnuVTJKj";"RT @billboard: .@Coldplay dedicates new song ""Houston"" to #HurricaneHarvey victims blbrd.cm/DadrAw https://t.co/h7YnuVTJKj";mwangym;0;183;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIZmR2dXYAEAxjL?format=jpg&name=orig;;;0
623144;623144;12373;26/08/2017 07:05;9,0131E+17;There we go again! The second half of #Harvey starts hammering Rockport. https://t.co/kNplAVXQsC;There we go again! The second half of #Harvey starts hammering Rockport. https://t.co/kNplAVXQsC;WeatherXwf;0;4;3;0;;['Harvey'];https://pbs.twimg.com/media/DIIYU7DVwAENOUF?format=jpg&name=orig;;;1
221952;221952;221952;25/08/2017 17:03;9,01098E+17;11 AM #Harvey Update: Still Category 2 Storm (110 MPH), may strengthen before landfall, Harvey may move farther inland before stalling. https://t.co/LSmjqoJV91;11 AM #Harvey Update: Still Category 2 Storm (110 MPH), may strengthen before landfall, Harvey may move farther inland before stalling. https://t.co/LSmjqoJV91;kwtxweather;0;0;1;0;;['Harvey'];https://pbs.twimg.com/tweet_video_thumb/DIFXcNMXYAIleg9.jpg;;;1
929807;929807;319036;27/08/2017 10:10;9,01719E+17;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;RT @Eric_Howardd: Only in Houston, TX lol ?????? #HurricaneHarvey https://t.co/uLTKjkevRe;JAK13LLE;0;14635;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig;;;0
2485955;2485955;127270;30/08/2017 03:43;9,02708E+17;“@DadePhelan Interstate 10 at the Jefferson / Chambers county line. Waves with white caps on the interstate #Harvey https://t.co/UzHzXEX0Dw”;“@DadePhelan Interstate 10 at the Jefferson / Chambers county line. Waves with white caps on the interstate #Harvey https://t.co/UzHzXEX0Dw”;bzygo;0;3;3;0;;['Harvey'];https://pbs.twimg.com/media/DIb6SFcVwAAns0-?format=jpg&name=orig;Coordinates(longitude=-96.938588, latitude=28.063591);Place(id='ce3c94125dd13e09', fullName='HOUSTON', name='HOUSTON', type='admin', country='United States', countryCode='US');1
1086605;1086605;475834;27/08/2017 18:53;9,0185E+17;RT @Wxmanms1: My daughter in Houston just got this e-mail from her apartment complex. #Harvey https://t.co/dK0hDeDLFZ;RT @Wxmanms1: My daughter in Houston just got this e-mail from her apartment complex. #Harvey https://t.co/dK0hDeDLFZ;BK_mindtricks;0;74;0;0;;['Harvey'];https://pbs.twimg.com/media/DIPxcYWVAAAU_M1?format=jpg&name=orig;;;1
2533604;2533604;174919;30/08/2017 05:12;9,02731E+17;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj;fineline_wall;0;32515;0;0;;['HarveyFlood', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg;;;1
351650;351650;351650;25/08/2017 22:49;9,01185E+17;"Candice Real Snake Leather Bangle Bracelet??https://t.co/RLGBo0dnZF
#chicanova #fashion #Harvey2017
@style @TeleFashion https://t.co/Xh9AcXmw7N";"Candice Real Snake Leather Bangle Bracelet??chicanova.com/product/candic…
#chicanova #fashion #Harvey2017
@style @TeleFashion https://t.co/Xh9AcXmw7N";chicanova_com;0;0;0;0;;['chicanova', 'fashion', 'Harvey2017'];https://pbs.twimg.com/media/DIGm1HGXkAU1q2f?format=jpg&name=orig;;;0
1956383;1956383;185604;29/08/2017 02:56;9,02334E+17;"RT @DisasterPIO: FROM @SeabrookTX | Curfew Extended for Tuesday Night
#Harvey https://t.co/QmFkB5DMfc";"RT @DisasterPIO: FROM @SeabrookTX | Curfew Extended for Tuesday Night
#Harvey https://t.co/QmFkB5DMfc";LanguageSurfer;0;7;0;0;;['Harvey'];https://pbs.twimg.com/media/DIWlOWyVAAAx78-?format=jpg&name=orig;;;1
1674523;1674523;483100;28/08/2017 17:18;9,02189E+17;"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";"RT @2Echo68Whiskey: Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/Brwmr3Gc1v";MSlaw84;0;4456;0;0;;['Harvey', 'Houston'];https://pbs.twimg.com/media/DIR3nYPV4AA9JON?format=jpg&name=orig;;;0
82596;82596;82596;24/08/2017 22:17;9,00814E+17;RT @FortBendISD: #Harvey https://t.co/Cn83LB9Eh0;RT @FortBendISD: #Harvey https://t.co/Cn83LB9Eh0;amnadhanz;0;714;0;0;;['Harvey'];https://pbs.twimg.com/media/DIBUv3vU0AAp28o?format=jpg&name=orig;;;0
130136;130136;130136;25/08/2017 03:21;9,00891E+17;Before #HurricaneHarvey https://t.co/ChnQ1izg32;Before #HurricaneHarvey https://t.co/ChnQ1izg32;cuevrol1047;0;2;10;0;;['HurricaneHarvey'];https://pbs.twimg.com/media/DICbf4eUwAAQhM4?format=jpg&name=orig;;;0
407538;407538;407538;26/08/2017 00:47;9,01214E+17;RT @gman_clv: #HurricaneHarvey has yet to make landfall, but winds are beginning to pick up. https://t.co/uTrHwNhao4;RT @gman_clv: #HurricaneHarvey has yet to make landfall, but winds are beginning to pick up. https://t.co/uTrHwNhao4;court_vosburgh;0;1;0;0;;['HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/901195876344909825/pu/img/nwtBH_RUVXm5L9sP.jpg;;;1
339641;339641;339641;25/08/2017 22:22;9,01178E+17;RT @kamerynmakenzee: This ones for you #harvey ?? https://t.co/mEyHwnQuwO;RT @kamerynmakenzee: This ones for you #harvey ?? https://t.co/mEyHwnQuwO;marissa24_;0;63;0;0;;['harvey'];https://pbs.twimg.com/ext_tw_video_thumb/901166282178912256/pu/img/TwWgTCV-o9F9ar8F.jpg;;;0
56788;56788;56788;24/08/2017 19:25;9,00771E+17;"#Harvey to make landfall in SE Texas late Friday night or Saturday, perhaps as a major hurricane. Flooding rainfall of 10-20"" in east Texas. https://t.co/c4WF83svDv";"#Harvey to make landfall in SE Texas late Friday night or Saturday, perhaps as a major hurricane. Flooding rainfall of 10-20"" in east Texas. https://t.co/c4WF83svDv";Jeremy_WSAW;0;1;0;0;;['Harvey'];https://pbs.twimg.com/media/DIAudAoWAAMMmDE?format=jpg&name=orig;;;1
2489601;2489601;130916;30/08/2017 03:49;9,0271E+17;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp;jonag02;0;9721;0;0;;['Harvey'];https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=orig;;;0
2564939;2564939;206254;30/08/2017 06:21;9,02748E+17;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh;_neomia;0;13621;0;0;;['ClimateFacts', 'HurricaneHarvey'];https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg;;;1
